ID,class, sampleid, microid, x, y, z, numcal, vol, compK, elongK, compM, minD, maxD, rmean, rstd, b1mean, b1std, b2mean, b2std, b3mean, b3std, r1, r2, r3, r4, surf, surfovervol,Angular Second Moment,Contrast,Correlation,Sum of Squares: Variance,Inverse Difference Moment,Sum Average,Sum Variance,Sum Entropy,Entropy,Difference Variance,Difference Entropy,Information Measure of Correlation 1,Information Measure of Correlation 2,Maximal Correlation Coefficient,Variance,Skewness,Kurtosis,SRE,LRE,GLN,RLN,RP,LGRE,HGRE,SRLGE,SRHGE,LRLGE,LRHGE,GLV,RLV,SZE,LZE,GLN2,ZSN,ZP,LGZE,HGZE,SZLGE,SZHGE,LZLGE,LZHGE,GLV2,ZSV,Coarseness,Contrast2,Busyness,Complexity,Strength
2_ 09b00536__ mc-106-3,2, 09b00536_, mc-106-3,78,2264,325,62,328,0.054109,1.577264,0.028565,14.303532,22.56045,70.028858,7.081217,38.956302,10.486123,18.645361,7.537385,13.713023,4.881616,1.797626,2.089329,1.359683,5.106741,341,0.427854,0.006760249,22.11111082,0.54657377,24.07053348,0.228063312,156.8237777,74.1710231,4.928837167,7.468104313,0.001187772,3.262098884,-0.192195334,0.890180845,1.687178619,161.0826517,0.692562707,-0.392573849,0.961723656,1.176801226,0.024164196,0.904287465,0.947699758,0.000274326,4296.733521,0.000264937,4114.964414,0.000318149,5126.121019,0.0724245,1.65148E-05,0.662676739,7.305882353,0.02342945,0.409273356,0.51,0.000306758,3929.176471,0.000211686,2505.131851,0.001761091,35179.07647,0.01089254,7.33851E-06,0.024701869,0.159182172,0.011476724,1922.294847,31.78232414
2_ 09b00536__ mc-107-4,2, 09b00536_, mc-107-4,111,2093,367,62,123,0.086941,2.019252,0.026987,8.210928,16.57993,69.0375,5.820069,34.477415,11.399925,14.972727,4.513481,11.902586,2.99178,2.002398,2.302681,1.257939,5.80021,169,0.528125,0.014293172,16.26141606,0.227823734,10.42934322,0.260679018,152.6321234,25.45595683,4.152705744,6.309869518,0.001530988,3.011117328,-0.211902734,0.877941977,1.506180044,202.579417,0.412957505,-0.935546792,0.961097016,1.165277274,0.040548307,0.902147652,0.949088407,0.000218847,4844.808264,0.000211324,4635.603933,0.000250763,5733.513954,0.229873471,4.6013E-05,0.693658584,5.839416058,0.036602909,0.445894827,0.543650794,0.000252332,4326.021898,0.000185954,2827.468367,0.001161078,30879.57664,0.040931457,2.75748E-05,0.051949968,0.277731502,0.008396433,0,29.77527239
2_ 09b00536__ mc-109-2,2, 09b00536_, mc-109-2,568,2646,590,62,10,0.005279,2.580628,0.001169,7.925978,20.453999,64.721739,3.267457,35.643509,9.956941,21.10672,6.851913,19.395296,6.440611,1.815807,1.688728,1.088239,3.336981,96,0.834783,0.415064103,2.247435897,-0.279673664,0.799332265,0.496282051,143.9705128,0.949893162,0.772615909,1.470051806,0.009325932,0.644410781,-0.677449762,0.808193391,0.355559529,534,0.206646615,-1.843769726,0.960264901,1.158940397,0.216613306,0.899653524,0.949685535,0.000199377,5026.854305,0.000191732,4820.097682,0.000229954,5853.880795,1.885074797,0.000379269,0.6625,4.6,0.14,0.44,0.555555556,0.000207718,4835.5,0.000140469,3138.7375,0.000910993,23288.8,0.467610312,0.000446129,0.222716277,0.28300309,0.011101692,0,6.187313385
2_ 09b00536__ mc-119-1,2, 09b00536_, mc-119-1,67,2454,1584,62,8130,0.151163,1.659441,0.063283,30.407009,50.458648,86.350853,18.573582,37.464077,12.151597,16.380896,7.330322,13.27553,5.043819,2.304897,2.287059,1.233917,6.504513,2271,0.210512,0.000852681,56.05417329,0.888700557,251.7611277,0.146961733,190.6019141,950.9903376,6.814086774,10.47451531,0.000464318,3.921078222,-0.217255445,0.955852982,4.08114077,114.3009784,0.617016111,-0.419300459,0.959287697,1.201799068,0.008782274,0.899079182,0.942517597,0.011345841,4242.622407,0.009096123,4097.69043,0.025367006,4928.943921,0.014619666,4.11817E-06,0.645842528,13.27328042,0.00948835,0.388459232,0.464582736,0.002641241,4509.95679,0.001071993,2965.025267,0.536166519,36163.57275,0.000579807,2.69204E-07,0.003509411,0.125220371,0.048793836,11548.03263,27.81913271
2_ 09b00536__ mc-120-3,2, 09b00536_, mc-120-3,82,2439,1713,62,49932,0.025557,2.035224,0.008323,89.279826,181.704406,85.822452,19.629879,40.591398,11.79795,19.83216,9.221593,14.834261,6.160936,2.114301,2.046746,1.336916,5.785421,16030,0.20091,0.000875426,46.04730824,0.924162764,303.4156955,0.170798133,190.6396553,1167.615474,6.910047657,10.54983494,0.000470625,3.807135132,-0.228055608,0.961657522,4.436761459,89.61027258,0.836281339,-0.000436104,0.887777136,1.650023663,0.025719437,0.746887624,0.845757883,0.011078251,1530.686312,0.008652289,1449.656824,0.034208041,1947.833132,0.00132461,3.60032E-06,0.586080092,63638.22,0.009978999,0.32245272,0.145501782,0.002952178,3545.265005,0.001465995,2190.45963,355.2459461,13281462.86,9.81332E-07,7.31097E-08,6.88098E-05,0.03952572,3.339166993,14967.68718,3.289816565
2_ 09b00536__ mc-120-4,2, 09b00536_, mc-120-4,84,2411,1689,62,2196,0.006286,1.682662,0.003207,52.384566,88.145539,89.625029,20.174737,39.008551,12.618501,16.364847,8.104492,13.002778,5.888926,2.297574,2.38368,1.258565,6.89276,8767,0.18511,0.00079405,45.93038742,0.923546665,300.8353808,0.165626724,195.7002228,1157.411136,6.97675926,10.60458287,0.000474394,3.788613595,-0.237782365,0.966173165,4.371721334,90.77440195,0.609184312,-0.324697415,0.931813977,1.375170758,0.010429506,0.837468266,0.902814533,0.014935318,3323.347735,0.011636187,3187.720558,0.044859036,3989.528957,0.004092495,2.3458E-06,0.613299799,395.933734,0.008882781,0.351829534,0.295668758,0.00261709,4649.860379,0.001277796,2913.232225,10.67904071,128179.9054,4.96491E-05,5.62091E-08,0.000642532,0.089325938,0.348169238,13415.47497,10.27482052
2_ 09b00536__ mc-120-5,2, 09b00536_, mc-120-5,57,2508,1700,62,28,0.000235,2.449873,0.000054,32.824706,80.416366,71.251936,9.017028,45.790041,8.954806,27.770651,9.941677,18.662937,7.240613,1.556057,1.648865,1.488011,3.817831,2855,0.402056,0.003105465,26.40326455,0.744864087,51.38633013,0.215315694,162.4757519,179.142056,5.590057405,8.673237192,0.00094727,3.423785842,-0.152620887,0.861898204,2.778379414,123.9966668,0.904855977,0.239009038,0.930120865,1.358523096,0.0156967,0.833208943,0.903658841,0.00164754,1976.034496,0.001497637,1852.607711,0.002419158,2597.800078,0.008368618,5.03062E-06,0.530321775,136.254902,0.014631961,0.267647546,0.22669295,0.001554805,2339.100085,0.000754469,1292.5475,0.249560559,210964.1876,0.000139996,3.51046E-07,0.001304425,0.061138371,0.201507875,4412.855266,5.389236872
2_ 09b00536__ mc-120-6,2, 09b00536_, mc-120-6,47,2523,1704,62,17,0.000228,1.805258,0.000081,32.976449,59.530999,68.946884,7.233594,46.579163,8.051749,30.083586,9.899615,19.731972,7.486786,1.480209,1.548325,1.524611,3.494171,1475,0.452871,0.004957681,19.27242121,0.669572461,28.88602518,0.241388064,158.1291671,96.27167949,5.163836905,7.917570097,0.001241781,3.176198636,-0.158036834,0.851002269,2.174991251,149.8210929,0.615581088,-0.668021653,0.928925457,1.361268547,0.019068743,0.830504668,0.902623838,0.000829644,2140.688257,0.000766839,1997.231373,0.001147473,2861.528584,0.012885169,6.78179E-06,0.514111702,141.2432432,0.01720921,0.252480643,0.213054945,0.000791214,2415.765422,0.000400354,1248.561075,0.116453777,251987.1457,0.000220942,8.694E-07,0.002424822,0.059129204,0.114369569,3016.469317,6.964795198
2_ 09b00536__ mc-120-7,2, 09b00536_, mc-120-7,63,2493,1714,62,1499,0.002692,2.477138,0.000765,50.525215,125.157909,80.285992,18.413833,43.755908,10.181807,24.619521,9.941283,17.009596,6.909971,1.834861,1.777285,1.44739,4.720041,6116,0.2589,0.001388055,43.5873306,0.933321465,325.4568125,0.190719078,182.366778,1258.239919,6.682213719,10.14257975,0.000534151,3.765029479,-0.232609834,0.96066004,4.133216176,121.1799042,1.369461426,1.150718987,0.912136936,1.477770548,0.015075185,0.795450687,0.878522344,0.004275983,1953.988263,0.003596114,1842.531517,0.009046854,2517.603485,0.004444099,4.57787E-06,0.560452243,1921.21343,0.011295237,0.296232438,0.187636794,0.001953653,3234.843772,0.000912146,1939.412682,10.29490567,639303.9975,1.28328E-05,1.12616E-07,0.000494896,0.048078591,0.424410642,11734.63846,8.856908342
2_ 09b00536__ mc-121-10,2, 09b00536_, mc-121-10,52,2430,1813,62,8735,0.021509,2.611326,0.004933,46.329801,120.982216,86.080033,21.271374,39.704391,11.49149,19.205146,9.145549,14.889933,6.666524,2.168023,2.067383,1.289807,5.781089,3670,0.254085,0.000784772,63.80537074,0.914911418,374.6308104,0.14385192,194.334402,1434.717871,7.003509114,10.72796928,0.000426934,4.012171122,-0.228449736,0.964175094,4.33149482,141.0714198,0.893057426,-0.006831554,0.880445193,1.68681744,0.036915032,0.732677595,0.837874407,0.008583031,1037.675541,0.006827066,983.2270899,0.026433739,1319.273926,0.001842581,7.70123E-06,0.593137818,39065.74712,0.01127311,0.329528472,0.126743315,0.004347152,2936.085593,0.002097954,1899.18627,233.5803685,7204214.896,1.77525E-06,3.76364E-07,0.000150009,0.031085144,1.71857521,14108.59132,8.61745883
2_ 09b00536__ mc-121-11,2, 09b00536_, mc-121-11,55,2353,1811,62,1119,0.01269,2.317105,0.003994,28.240794,65.436882,72.505406,9.534313,40.241311,10.899895,20.601951,9.684367,16.256299,8.373696,1.801766,1.953277,1.267321,4.460142,894,0.35803,0.003003738,32.52646933,0.725437104,58.83185028,0.190562966,163.8941995,202.8009318,5.649560938,8.679056179,0.000834505,3.552526458,-0.180183386,0.901472012,2.38689132,141.2636178,0.794479157,-0.214981364,0.933464999,1.337133922,0.014923383,0.840437013,0.908364756,0.002441001,1922.165506,0.002193412,1833.444352,0.003731458,2347.207335,0.008104895,6.67691E-06,0.582994749,124.9022427,0.013178209,0.319459605,0.284150327,0.001411341,2597.834963,0.000721598,1574.265387,0.62131244,63437.44681,0.000162443,6.47196E-07,0.005038856,0.12071102,0.101469954,4730.605268,22.20282342
2_ 09b00536__ mc-121-8,2, 09b00536_, mc-121-8,61,2423,1768,62,2727,0.004517,2.94322,0.001017,47.20273,138.928006,82.750739,16.962899,39.356185,11.461438,19.211356,7.8111,14.923371,5.671938,2.102611,2.04859,1.287334,5.545043,5925,0.336648,0.001012058,52.57559872,0.872746412,207.0173042,0.157829165,183.7464816,775.4936182,6.643048191,10.29960698,0.000483215,3.89057032,-0.19587302,0.938187523,4.079015165,95.74289889,0.882321634,0.365280621,0.868828968,1.759030598,0.041686715,0.710921567,0.824153582,0.009673269,789.3887454,0.007818122,740.1104365,0.02347798,1051.591218,0.001586018,7.55414E-06,0.582646172,122208.564,0.012006331,0.318326351,0.097372501,0.004216945,2552.718788,0.002078555,1622.506781,728.0446324,22842402.95,8.08782E-07,4.24529E-07,7.95517E-05,0.022896478,3.355467571,12889.60041,4.630914722
2_ 09b00536__ mc-121-9,2, 09b00536_, mc-121-9,117,2346,1802,62,8374,0.047553,2.31219,0.010158,40.553142,93.766575,81.569435,15.915303,39.149692,11.801323,17.873053,8.193563,13.32772,5.590827,2.083527,2.190431,1.341044,6.120284,2950,0.239293,0.001148176,43.71630061,0.878196419,179.2221332,0.170619259,182.2421428,673.1722324,6.535770985,10.03006458,0.000597268,3.761809865,-0.208089412,0.944446129,3.767050118,138.5126474,0.571754897,-0.718733065,0.909178034,1.530676847,0.019488052,0.789688405,0.871699223,0.018119135,1644.811738,0.013295279,1569.718032,0.082253641,2017.501439,0.001474321,2.97149E-06,0.605193366,2779.774901,0.010817532,0.342973677,0.217216087,0.00444821,2938.421629,0.002239486,1839.428771,31.05647866,409764.3554,1.06385E-05,1.92252E-07,0.000645925,0.082220847,0.735415571,8961.450231,9.994839373
2_ 09b00536__ mc-122-10,2, 09b00536_, mc-122-10,78,2461,1861,62,2792,0.003192,2.449623,0.001155,54.791741,134.219107,78.273257,18.30136,42.424986,10.429345,20.663808,9.323745,15.079191,6.914912,1.84498,2.053106,1.370353,5.190813,3656,0.338425,0.001637655,56.94255068,0.916785619,344.4414965,0.185297894,181.1987724,1320.823436,6.64402581,10.03584314,0.000493275,3.905804482,-0.242461779,0.963989819,3.720838339,128.5176835,1.442589753,1.327885737,0.874049389,1.765030887,0.039119595,0.720774104,0.827555867,0.015927522,858.4782326,0.011802226,806.2003537,0.083158553,1134.836625,0.001455478,6.69999E-06,0.566052798,44113.27544,0.01227028,0.301703961,0.109294997,0.007039075,2450.118387,0.003846614,1552.236462,271.5561761,8181552.269,1.5455E-06,6.49636E-07,0.000177643,0.025040319,1.440544435,14304.2113,10.99378266
2_ 09b00536__ mc-122-11,2, 09b00536_, mc-122-11,89,2531,1866,62,6016,0.018536,2.145607,0.005254,48.758162,104.615878,83.088625,16.50448,39.468214,12.129426,20.085192,9.716152,15.49453,7.505668,2.105204,1.96504,1.296276,5.362449,2051,0.238544,0.00115443,44.97893405,0.870694063,174.2581195,0.177435616,185.5629432,652.053544,6.551853512,9.99721334,0.000625614,3.759019828,-0.219086073,0.948699148,3.593192065,167.029262,0.337288075,-0.974590577,0.946633132,1.314433134,0.009086377,0.871385856,0.919485104,0.017197875,4122.913249,0.012020624,3945.090916,0.071336422,4997.137809,0.012712804,3.32432E-06,0.642590007,40.76885645,0.010273558,0.385262203,0.409181416,0.004173105,4158.732901,0.002290729,2594.316787,2.087566013,80587.73371,0.000312715,2.33047E-07,0.004501699,0.175012561,0.049895256,7217.599934,23.3117565
2_ 09b00536__ mc-122-12,2, 09b00536_, mc-122-12,88,2339,1871,62,167,0.046713,1.629866,0.025556,11.470729,18.695748,67.857658,5.327159,40.195293,10.743379,18.868998,7.839844,12.733235,5.096522,1.688199,2.130229,1.48187,5.329176,254,0.457658,0.014544792,11.00701461,0.391977448,9.00021946,0.293496125,150.9285441,24.99386323,4.155027779,6.337697193,0.001823971,2.785149051,-0.162655428,0.816828048,1.54539516,171.3690702,0.641108407,-0.478170209,0.955226512,1.196721311,0.049733059,0.888590112,0.94079602,0.000210807,4911.688525,0.000201946,4679.570752,0.000249627,5933.542306,0.276856205,5.59583E-05,0.634050688,12.48344371,0.044691022,0.376957151,0.440233236,0.000235643,4480.960265,0.000156513,2715.965502,0.002411878,65966.17881,0.016123817,1.86888E-05,0.039912188,0.157231759,0.010954354,0,18.70030137
2_ 09b00536__ mc-15-1,2, 09b00536_, mc-15-1,533,452,1725,62,1199,0.043073,2.530791,0.012972,17.865457,45.213734,75.808923,11.74847,36.097819,12.823408,25.254519,7.403235,24.149265,5.268807,2.100097,1.429361,1.045768,3.139181,947,0.459263,0.001809796,93.17544391,0.478030903,88.19498844,0.128027575,171.3259921,259.6045099,5.906846298,9.368367479,0.000472777,4.245330412,-0.163693607,0.895872864,2.18133229,121.5577479,0.643435959,-0.364933217,0.973874307,1.115267646,0.012010687,0.933347927,0.964587008,0.001332736,3752.203383,0.00126271,3655.866269,0.001631148,4173.465026,0.031374148,8.14608E-06,0.745545395,4.276027124,0.012134671,0.5144477,0.622393247,0.001242711,3698.641803,0.000836441,2725.6079,0.008608604,15686.213,0.005481275,2.20004E-06,0.007554651,0.294086543,0.0242699,13168.82152,29.64727826
2_ 09b00536__ mc-18-1,2, 09b00536_, mc-18-1,79,314,2044,62,714,0.067314,1.522538,0.043598,16.679179,25.394691,69.462527,6.261417,38.592213,12.465513,17.360722,8.793353,14.100797,6.063184,1.79991,2.222961,1.231187,4.926142,649,0.34743,0.007541103,13.84015056,0.608891329,17.53951654,0.293885037,154.192828,56.31791559,4.789718637,7.333011273,0.001518055,2.993813446,-0.138341861,0.805293104,1.930682205,150.6499011,0.698312001,-0.404601917,0.954625599,1.212349146,0.022115154,0.887632619,0.938211586,0.000452371,3941.811186,0.000437404,3734.514396,0.000521693,4910.894828,0.062908918,1.47218E-05,0.637745433,16.7689243,0.019136601,0.378567404,0.407467532,0.000892475,3367.460159,0.000696573,2006.305075,0.004968446,78507.49203,0.003067415,3.23418E-06,0.013378222,0.106834808,0.012581091,5069.23768,43.16376175
2_ 09b00536__ mc-19-2,2, 09b00536_, mc-19-2,60,435,2147,62,4163,0.00783,3.145502,0.001441,45.276513,142.417345,77.201241,13.068538,39.334111,12.420457,17.801623,9.549703,13.269718,7.260173,1.962705,2.20958,1.341522,5.817851,3684,0.289372,0.001613148,34.64012169,0.848096386,113.8455726,0.183584791,173.8877696,420.7421685,6.223298776,9.569142912,0.000710475,3.593275668,-0.19243265,0.924425064,3.522822411,116.8430145,0.680876391,-0.412776924,0.896095885,1.680855457,0.028577197,0.763248586,0.851789112,0.03343403,806.7708352,0.024299087,761.6408954,0.21882583,1029.109203,0.000902914,3.96528E-06,0.569531226,7626.302098,0.013938968,0.305202848,0.15192518,0.014058697,1758.305918,0.007178103,1061.08683,118.7309876,1029023.465,3.26668E-06,1.73244E-07,0.000149883,0.04840425,2.785495061,10551.89011,3.345195807
2_ 09b00536__ mc-20-10,2, 09b00536_, mc-20-10,146,458,2225,62,1251,0.003857,3.067689,0.000785,38.079357,116.815643,71.680375,9.053403,38.907608,12.731599,16.883696,8.911483,13.353372,5.443561,1.842323,2.304449,1.264377,5.367961,2066,0.379291,0.003289266,30.18893802,0.757801131,61.67436232,0.215163356,162.2336576,216.5085112,5.648869232,8.72953861,0.000851013,3.519869771,-0.163960754,0.881755236,2.718723228,100.8957235,1.107850305,0.690616341,0.88912734,1.625791136,0.04567034,0.749087309,0.850171967,0.016955909,544.3346966,0.013169953,508.3443425,0.074937334,726.4369596,0.001525906,8.10409E-06,0.564148344,32645.52238,0.017869118,0.299656745,0.117671195,0.010794266,1292.559764,0.004939044,772.1193069,207.7041809,5767322.715,1.15182E-06,4.91368E-07,0.000127586,0.03393035,3.389013932,8252.289203,2.984576027
2_ 09b00536__ mc-20-3,2, 09b00536_, mc-20-3,46,374,2176,62,3120,0.005074,2.371126,0.001827,50.408555,119.525049,83.660728,19.185815,38.742392,12.987317,16.726209,10.213719,12.853661,7.07199,2.15941,2.316269,1.30128,6.508708,3048,0.263599,0.000896476,61.84702001,0.896669407,298.8320106,0.146664937,189.2006117,1133.481023,6.85016581,10.52817404,0.000442934,3.99769051,-0.218388379,0.957138224,4.130206293,128.5370601,0.854093705,-0.093945405,0.896291981,1.728471621,0.029075385,0.763765211,0.849342025,0.03341979,934.314634,0.024015003,886.9569347,0.270911409,1168.425539,0.000906712,3.86774E-06,0.581896966,6933.081605,0.013045084,0.317262578,0.156430159,0.016634747,2244.06033,0.008196433,1446.391829,62.70808322,1313051.3,2.97201E-06,1.72188E-07,0.000183696,0.041491302,1.642447608,16847.65136,7.759657031
2_ 09b00536__ mc-20-4,2, 09b00536_, mc-20-4,119,270,2183,62,13914,0.033785,2.760098,0.006729,46.157961,127.400496,81.35763,16.259422,38.894138,12.735352,16.684141,9.438309,12.174915,6.50718,2.091771,2.331204,1.37037,6.682398,4607,0.227664,0.001154701,48.61802078,0.883115036,207.6352258,0.167261731,181.0878468,781.9228825,6.599990299,10.21057036,0.000518783,3.856032007,-0.195225143,0.938034378,4.184618957,104.00579,0.936273333,0.232079177,0.938448436,1.369056349,0.010790669,0.852150586,0.909358487,0.033454834,2691.122531,0.024150738,2584.072413,0.147708286,3192.183262,0.003905505,2.33503E-06,0.620168254,112.2713705,0.009930142,0.358747583,0.357565937,0.006939891,3387.87205,0.003525095,2177.280653,12.65878805,49220.42608,7.02562E-05,7.37993E-08,0.001017253,0.116997382,0.238570807,12708.29062,10.13372379
2_ 09b00536__ mc-20-5,2, 09b00536_, mc-20-5,89,420,2176,62,3282,0.004227,1.665371,0.002053,70.208598,116.923343,77.154101,12.992881,39.263577,12.539521,17.522157,9.456788,13.332506,6.905252,1.96503,2.240796,1.314243,5.786917,3803,0.29317,0.001620905,34.60109652,0.8469124,112.7727433,0.182390064,173.6732597,416.4898769,6.20995988,9.562351525,0.000710465,3.591641367,-0.190982246,0.923145985,3.51705116,115.3427585,0.708946072,-0.362237411,0.896240419,1.647664684,0.031078324,0.763370497,0.854200651,0.031855731,765.8194317,0.024699222,721.8108818,0.174095504,983.2540994,0.000923932,4.30659E-06,0.571555853,17941.78566,0.014309892,0.307337303,0.145333442,0.013510048,1716.004667,0.006655557,1040.659614,154.7581642,2791481.376,1.55365E-06,1.86698E-07,0.000123424,0.045926585,3.276387532,10882.19281,2.998934702
2_ 09b00536__ mc-20-6,2, 09b00536_, mc-20-6,115,420,2180,62,290,0.000804,2.9198,0.000151,42.559068,124.263947,76.31174,12.637209,39.277163,12.504705,18.681692,8.718432,14.346914,5.858248,1.942904,2.102441,1.30214,5.319035,1884,0.327197,0.001820133,33.77338761,0.834887596,102.063361,0.190116855,172.9426419,374.4800564,6.124652982,9.377432898,0.000786652,3.572906279,-0.199011493,0.927429383,3.19103624,156.8447014,0.607551197,-0.603862444,0.955307102,1.235178106,0.011582067,0.889906194,0.93586686,0.01148232,3310.061243,0.007539283,3166.908414,0.0510901,3990.795607,0.015064987,4.85591E-06,0.635714096,12.87735276,0.012074538,0.377458703,0.447615165,0.004425393,3211.846084,0.002486136,1993.992584,0.049323136,44095.0296,0.000923464,6.36923E-07,0.003963673,0.139851839,0.054851302,6831.556751,16.43408176
2_ 09b00536__ mc-20-7,2, 09b00536_, mc-20-7,89,484,2193,62,1485,0.015913,3.218454,0.001968,28.287775,91.042893,73.685742,11.467395,41.696143,10.842176,20.308099,11.009806,14.464641,8.002857,1.767208,2.053178,1.403982,5.094198,1139,0.372466,0.002220286,40.21343863,0.784782679,93.05022607,0.175222022,169.3430301,331.9874657,5.995587261,9.154530482,0.000709366,3.692349172,-0.202902006,0.930428439,2.709076336,138.2983114,0.803419324,-0.199178586,0.955353016,1.209817219,0.014272795,0.889379025,0.939009024,0.002509181,3105.475783,0.002242422,2972.711671,0.003778337,3723.684494,0.019707864,6.78888E-06,0.606109397,14.43426295,0.013742639,0.345552258,0.417082087,0.002237522,3112.845684,0.001505995,1865.320672,0.028680489,40872.75378,0.00138635,1.19985E-06,0.005073171,0.106369636,0.035694416,7585.104542,23.57139606
